1514050791000;6,570940819844575E-5;6,685980729298206E-5
1514052591000;6,545174661654946E-5;6,57780159860854E-5
1514054391000;6,560157300578851E-5;6,649783102505657E-5
1514056191000;6,525508423473506E-5;6,632578655816486E-5
1514057991000;6,600474000476438E-5;6,670224273214111E-5
1514059791000;6,778603385581182E-5;6,784501182370624E-5
1514061591000;6,710216379711196E-5;6,806770976110583E-5
1514063391000;6,716270364324192E-5;6,804721586580552E-5
1514065191000;6,752586514572295E-5;6,874400027583478E-5
1514066991000;6,8485704710659E-5;6,97604809325677E-5
1514068791000;6,869860322420955E-5;6,97983395097907E-5
1514070591000;6,998850444560436E-5;7,095573520412553E-5
1514072391000;7,015329332503871E-5;7,093973237522319E-5
1514074191000;6,98848203009986E-5;7,113711460179697E-5
1514075991000;6,987759783424905E-5;7,029469766470033E-5
1514077791000;6,914829638162283E-5;7,026887284940934E-5
1514079591000;7,095291665035033E-5;7,123828215143908E-5
1514081391000;6,959819119894282E-5;7,030322073071807E-5
1514083191000;6,797075700970168E-5;6,90966847533104E-5
1514084991000;6,775671680195361E-5;6,836584921405819E-5
1514086791000;6,818393652022765E-5;6,876922172349348E-5
1514088591000;6,725469587536256E-5;6,84473279984792E-5
1514090391000;6,771077158287794E-5;6,856284029785259E-5
1514092191000;6,703099663180084E-5;6,78903234759577E-5
1514093991000;6,617627309449709E-5;6,742270378980758E-5
1514095791000;6,672973616036283E-5;6,680390241120834E-5
1514097591000;6,586822168080024E-5;6,647933611156753E-5
1514099391000;6,55485432619853E-5;6,612508452745885E-5
1514101191000;6,619767376814356E-5;6,667747091709926E-5
1514102991000;6,645482089333325E-5;6,650951953966244E-5
1514104791000;6,610177886195527E-5;6,641129843707187E-5
1514106591000;6,73739142065941E-5;6,765800492953049E-5
1514108391000;6,677445651145233E-5;6,785849678848958E-5
1514110191000;6,788800413224186E-5;6,908419960712372E-5
1514111991000;6,955750986702776E-5;6,977905035875782E-5
1514113791000;6,800217441952422E-5;6,915181129609671E-5
1514115591000;6,885889722840659E-5;7,000209271155761E-5
1514117391000;6,83414195827789E-5;6,963413164905543E-5
1514119191000;6,882323796907824E-5;6,910908747202063E-5
1514120991000;6,768535649277872E-5;6,787114309231271E-5
1514122791000;6,795007332753197E-5;6,857177468417907E-5
1514124591000;6,745021602969535E-5;6,81984555577773E-5
1514126391000;6,616155267407439E-5;6,725858177372861E-5
1514128191000;6,575291407294573E-5;6,684510828539525E-5
1514129991000;6,674970436564004E-5;6,777895106501776E-5
1514131791000;6,605866182180672E-5;6,710198715225246E-5
1514133591000;6,82610863216598E-5;6,829395965124591E-5
1514135391000;6,826957203592432E-5;6,871600026448746E-5
1514137191000;6,885387730047113E-5;6,980224770162777E-5
1514138991000;7,077883112056651E-5;7,101254591321302E-5
1514140791000;6,969550838877903E-5;6,995402956200097E-5
1514142591000;6,926415387236756E-5;6,941433239342226E-5
1514144391000;6,97115462074229E-5;7,023407423467986E-5
1514146191000;6,84457345203589E-5;6,97364978478336E-5
1514147991000;6,987435282572151E-5;7,005727199114574E-5
1514149791000;6,782221493583389E-5;6,881828713083018E-5
1514151591000;6,750658530767085E-5;6,839808487834855E-5
1514153391000;6,780041037305407E-5;6,876965955663266E-5
1514155191000;6,699787255461182E-5;6,830983101549715E-5
1514156991000;6,6952907737665E-5;6,819134019125014E-5
1514158791000;6,808766789721521E-5;6,872221616990152E-5
1514160591000;6,94441613118946E-5;6,971763103523436E-5
1514162391000;6,91241659544093E-5;6,98700201328863E-5
1514164191000;7,017087696937907E-5;7,089963300756078E-5
1514165991000;6,973964236100288E-5;7,087929204223436E-5
1514167791000;7,07292913628308E-5;7,151642430397684E-5
1514169591000;7,124480029390093E-5;7,155073246770147E-5
1514171391000;6,956622794714786E-5;7,037972976759442E-5
1514173191000;7,06058413456066E-5;7,066523756578173E-5
1514174991000;6,879124975620976E-5;6,982781072763586E-5
1514176791000;6,873737036418928E-5;6,968533212039085E-5
1514178591000;6,807766755903513E-5;6,866564116382179E-5
1514180391000;6,902518938797957E-5;6,916603134527732E-5
1514182191000;6,963519081921809E-5;7,000529052807202E-5
1514183991000;7,0628003445322E-5;7,115352290327653E-5
1514185791000;7,184868213552769E-5;7,230432956970472E-5
1514187591000;7,003574117076387E-5;7,12633294302391E-5
1514189391000;7,121449581628886E-5;7,127387974063606E-5
1514191191000;7,0423462810882E-5;7,133105558065634E-5
1514192991000;7,163891150217014E-5;7,209614633677422E-5
1514194791000;7,04225987586597E-5;7,145041859051953E-5
1514196591000;7,167840074369145E-5;7,183863584576672E-5
1514198391000;6,943731688822597E-5;7,056704650162699E-5
1514200191000;7,045401850579542E-5;7,066210791851182E-5
1514201991000;6,913137645383509E-5;7,035316409344202E-5
1514203791000;7,074381355560167E-5;7,085628771382688E-5
1514205591000;7,108086043989965E-5;7,134837257435531E-5
1514207391000;7,112884197216521E-5;7,174509846279384E-5
1514209191000;7,034538690615064E-5;7,139178022184656E-5
1514210991000;7,129421893021601E-5;7,160302790022821E-5
1514212791000;6,996288996491087E-5;7,102787157021708E-5
1514214591000;7,023548311454078E-5;7,108201411379205E-5
1514216391000;7,072242266490146E-5;7,166548943517884E-5
1514218191000;7,008581041054786E-5;7,090902214810477E-5
1514219991000;7,034273420162524E-5;7,127159703467146E-5
1514221791000;6,979434376639974E-5;7,044267463908128E-5
1514223591000;7,12447490377154E-5;7,153278635730764E-5
1514225391000;7,02491229477136E-5;7,110795184285094E-5
1514227191000;7,125318818974454E-5;7,146522334220977E-5
1514228991000;7,126413375414565E-5;7,224114284945389E-5
1514230791000;6,97501773528238E-5;7,099156200698546E-5
1514232591000;7,031803078233653E-5;7,037250222654175E-5
1514234391000;6,947741650363703E-5;7,003408580672483E-5
1514236191000;6,954456128511585E-5;7,025398080507966E-5
1514237991000;6,995026711763454E-5;7,050318322986199E-5
1514239791000;7,01112202218357E-5;7,108833153865242E-5
1514241591000;7,072538109037598E-5;7,157417792182245E-5
1514243391000;7,153490935874924E-5;7,272002696318479E-5
1514245191000;7,323425957533537E-5;7,378321080375177E-5
1514246991000;7,319691721128648E-5;7,37224814002419E-5
1514248791000;7,274987289851172E-5;7,300167495307215E-5
1514250591000;7,080915559384493E-5;7,21036740416883E-5
1514252391000;7,231721286206407E-5;7,291171851784012E-5
1514254191000;7,174745955170187E-5;7,202512707470752E-5
1514255991000;7,165486892462862E-5;7,27912924357108E-5
1514257791000;7,291569813767994E-5;7,34003496278858E-5
1514259591000;7,324001196421077E-5;7,432016263404976E-5
1514261391000;7,471967956439467E-5;7,554944622262789E-5
1514263191000;7,405529182916749E-5;7,476461700575122E-5
1514264991000;7,321033181990051E-5;7,377217398630048E-5
1514266791000;7,376820944816118E-5;7,459019514988387E-5
1514268591000;7,378362696068604E-5;7,418682798332005E-5
1514270391000;7,185566357746989E-5;7,311680825884704E-5
1514272191000;7,290367274685817E-5;7,344239013122323E-5
