1514050791000;2,560895402709562E-4;2,571197798905005E-4
1514054391000;2,566676481224213E-4;2,574828045867031E-4
1514057991000;2,5744836456364107E-4;2,5861697899879694E-4
1514061591000;2,5860811875949347E-4;2,5930308262355183E-4
1514065191000;2,603351416403754E-4;2,60374023678441E-4
1514068791000;2,6063136455068846E-4;2,6121412658784617E-4
1514072391000;2,602919336348805E-4;2,611801133160007E-4
1514075991000;2,601731070025894E-4;2,6023813258935967E-4
1514079591000;2,610929542614186E-4;2,613126341372742E-4
1514083191000;2,5958596368953475E-4;2,6044375679293796E-4
1514086791000;2,5860679003426255E-4;2,596386992096893E-4
1514090391000;2,5878294277971984E-4;2,5939159293362113E-4
1514093991000;2,5950486475370053E-4;2,602083016533645E-4
1514097591000;2,5964786278683433E-4;2,5978834543686114E-4
1514101191000;2,599000282449453E-4;2,604446585862563E-4
1514104791000;2,597800147382887E-4;2,601645594121428E-4
1514108391000;2,6018088573103663E-4;2,6126865919595004E-4
1514111991000;2,6060369800092186E-4;2,616787441501473E-4
1514115591000;2,6055880932803616E-4;2,607698916673696E-4
1514119191000;2,6083480557931955E-4;2,6156449920901293E-4
1514122791000;2,61859779393242E-4;2,6253322091461073E-4
1514126391000;2,625419028636254E-4;2,6368535539360945E-4
1514129991000;2,639518492162971E-4;2,6436555406806326E-4
1514133591000;2,634985194171623E-4;2,644040637482016E-4
1514137191000;2,647825016939479E-4;2,6491857274847885E-4
1514140791000;2,6448563744046495E-4;2,6493352670799695E-4
1514144391000;2,6359711450254906E-4;2,6390964985930097E-4
1514147991000;2,629035858271108E-4;2,63592240122586E-4
1514151591000;2,622597700721785E-4;2,633519203777671E-4
1514155191000;2,6439619179590996E-4;2,644915048489587E-4
1514158791000;2,6523668615846904E-4;2,65415162373E-4
1514162391000;2,6487243662445977E-4;2,653844022181148E-4
1514165991000;2,638770126346429E-4;2,645180999223618E-4
1514169591000;2,6493207801913917E-4;2,6506822710533213E-4
1514173191000;2,656271728628947E-4;2,6616766436777145E-4
1514176791000;2,645028818108707E-4;2,6536067409356707E-4
1514180391000;2,65863862923206E-4;2,659646106862364E-4
1514183991000;2,653060936890199E-4;2,6636646704239584E-4
1514187591000;2,6516575336507306E-4;2,652148423488846E-4
1514191191000;2,6527838064661577E-4;2,6538941004060243E-4
1514194791000;2,6385123152328915E-4;2,648531432492439E-4
1514198391000;2,6330929350939684E-4;2,6442717893460755E-4
1514201991000;2,637611177051387E-4;2,6427385789188636E-4
1514205591000;2,6274387941395183E-4;2,63344892820274E-4
1514209191000;2,6186374351438584E-4;2,6243138035590783E-4
1514212791000;2,615655080486372E-4;2,619717577982426E-4
1514216391000;2,623355761864708E-4;2,623662648304608E-4
1514219991000;2,606823252208946E-4;2,615752119290749E-4
1514223591000;2,6047822817479267E-4;2,614547929590483E-4
1514227191000;2,604053973235992E-4;2,613629532125907E-4
1514230791000;2,600481919882296E-4;2,603730841488116E-4
1514234391000;2,595393293712922E-4;2,604735687262831E-4
1514237991000;2,593434374688438E-4;2,60238190570942E-4
1514241591000;2,597907645240288E-4;2,6054808536917835E-4
1514245191000;2,603642622116993E-4;2,610299054867237E-4
1514248791000;2,6046149273157107E-4;2,6068171732069017E-4
1514252391000;2,6054553275766903E-4;2,6060419407994206E-4
1514255991000;2,594642478762406E-4;2,602062746018993E-4
1514259591000;2,582138744886094E-4;2,592035823508259E-4
1514263191000;2,575681921864863E-4;2,580784574346564E-4
1514266791000;2,5720266249374605E-4;2,5810513091284264E-4
1514270391000;2,5757557243966356E-4;2,5812363289053113E-4
1514273991000;2,58202013534878E-4;2,5832863274655377E-4
1514277591000;2,569667195047404E-4;2,575786103877801E-4
1514281191000;2,569348418426773E-4;2,578807861345489E-4
