1514050791000;6,404712888579545E-5;6,524218874224172E-5
1514051691000;6,38479884910565E-5;6,389287851048456E-5
1514052591000;6,239178694441264E-5;6,258218267132835E-5
1514053491000;6,233679848535217E-5;6,339119613785778E-5
1514054391000;6,244278149096189E-5;6,312353519234283E-5
1514055291000;6,19232374688999E-5;6,309843789649407E-5
1514056191000;6,12403228556743E-5;6,197752269981825E-5
1514057091000;6,179950364479501E-5;6,212928582807616E-5
1514057991000;5,952922505908205E-5;6,090203655194759E-5
1514058891000;5,995552657488999E-5;6,0399529850465365E-5
1514059791000;6,0603269977757844E-5;6,15447387464073E-5
1514060691000;5,964807289461257E-5;6,062868791251535E-5
1514061591000;6,0870115189094474E-5;6,123627441529047E-5
1514062491000;6,136499831908363E-5;6,149782209857293E-5
1514063391000;5,973885861682387E-5;6,0656782347888814E-5
1514064291000;6,065012519281035E-5;6,115406438203953E-5
1514065191000;6,024338339571365E-5;6,108910632013297E-5
1514066091000;5,875973063813278E-5;5,995324019545604E-5
1514066991000;5,804156232528749E-5;5,9099423536881664E-5
1514067891000;5,657812012848536E-5;5,775941047001748E-5
1514068791000;5,631644869558679E-5;5,6661386062075475E-5
1514069691000;5,440933274024323E-5;5,568282983808772E-5
1514070591000;5,638197093028838E-5;5,641547178796117E-5
1514071491000;5,65284254434301E-5;5,673319364859874E-5
1514072391000;5,465608405595888E-5;5,584878375158701E-5
1514073291000;5,4576679075345876E-5;5,4882626155741366E-5
1514074191000;5,291577137054719E-5;5,377613280073507E-5
1514075091000;5,28685915454365E-5;5,318073684049646E-5
1514075991000;5,119375963703022E-5;5,2384184293514184E-5
1514076891000;5,131359522995501E-5;5,164924807794736E-5
1514077791000;5,079006998365655E-5;5,177390325638643E-5
1514078691000;5,163283280051589E-5;5,17631675894651E-5
1514079591000;5,088545827569344E-5;5,207190229898759E-5
1514080491000;5,2427884768401174E-5;5,250040988742282E-5
1514081391000;5,2861070211742935E-5;5,387089663697085E-5
1514082291000;5,2847478241704855E-5;5,289804176776364E-5
1514083191000;5,158560021301945E-5;5,183242827275008E-5
1514084091000;5,091789595424119E-5;5,215950052199837E-5
1514084991000;5,1219306372705775E-5;5,2278640603952144E-5
1514085891000;5,0293072182002184E-5;5,1231942110205656E-5
1514086791000;5,216936566145077E-5;5,2529159800830634E-5
1514087691000;5,117121382036698E-5;5,130316561402406E-5
1514088591000;5,183781280016894E-5;5,223077668924374E-5
1514089491000;5,267568957048976E-5;5,319775880673684E-5
1514090391000;5,2006280263838175E-5;5,3061482065041706E-5
1514091291000;5,3160232862092916E-5;5,3596645818947995E-5
1514092191000;5,175316699294987E-5;5,307711236008201E-5
1514093091000;5,3402303437759966E-5;5,4284406175129626E-5
1514093991000;5,27922887738881E-5;5,35635100706796E-5
1514094891000;5,246280402378095E-5;5,298296231777302E-5
1514095791000;5,242351693233908E-5;5,3740359173282984E-5
1514096691000;5,2981563499133564E-5;5,3722273481288015E-5
1514097591000;5,221618571264037E-5;5,2673283017534005E-5
1514098491000;5,26207851882205E-5;5,2878823280390446E-5
1514099391000;5,250607024627585E-5;5,3060217760140374E-5
1514100291000;5,109696225459216E-5;5,201860036605158E-5
1514101191000;4,9864048091713726E-5;5,1228063791760257E-5
1514102091000;4,979667519256198E-5;5,0535875228386276E-5
1514102991000;5,112859428531112E-5;5,1872754358202444E-5
1514103891000;5,2746131016329804E-5;5,3085255068388344E-5
1514104791000;5,218023270601183E-5;5,262565074988689E-5
1514105691000;5,112251120152773E-5;5,1574571140544884E-5
1514106591000;5,1545004567411325E-5;5,2486001058628003E-5
1514107491000;5,306617056408131E-5;5,354533038227593E-5
1514108391000;5,2781363766374975E-5;5,34450565612877E-5
1514109291000;5,254780680255681E-5;5,338142314294541E-5
1514110191000;5,197231227768651E-5;5,322361822932401E-5
1514111091000;5,187357867213807E-5;5,248765332794003E-5
1514111991000;5,0956698560280474E-5;5,2138708611391266E-5
1514112891000;5,1546221437916524E-5;5,2840469207016694E-5
1514113791000;5,013767502897281E-5;5,144988983477023E-5
1514114691000;5,085903493720057E-5;5,178027539132637E-5
1514115591000;5,147193228397871E-5;5,158008311875974E-5
1514116491000;5,146485509500464E-5;5,2477385241511535E-5
1514117391000;5,222410367096142E-5;5,2365343802535605E-5
1514118291000;5,272670177555043E-5;5,318993300473204E-5
1514119191000;5,161419049862096E-5;5,2165709864635483E-5
1514120091000;5,1144068869123156E-5;5,1478328908977024E-5
1514120991000;5,115001603783798E-5;5,13313871323951E-5
1514121891000;5,0190966844069716E-5;5,082050666479954E-5
1514122791000;4,92042633393077E-5;4,9859374632768185E-5
1514123691000;4,763185149162135E-5;4,853761971967654E-5
1514124591000;4,869035674794909E-5;4,958358592420095E-5
1514125491000;4,753665112742757E-5;4,887563099789925E-5
1514126391000;4,945514244322764E-5;5,0226190640908594E-5
1514127291000;4,9717962471210714E-5;4,9841718223892306E-5
1514128191000;4,900621592971002E-5;4,948739384450375E-5
1514129091000;4,869475268094801E-5;4,955192527421418E-5
1514129991000;4,814555223550222E-5;4,920692549670669E-5
1514130891000;4,756004877459028E-5;4,8852332900565335E-5
1514131791000;4,870548838354847E-5;4,918695337508821E-5
1514132691000;4,83030412425203E-5;4,899808488095614E-5
1514133591000;4,877384673466867E-5;4,929898703215964E-5
1514134491000;4,8166231493939665E-5;4,940843032828862E-5
1514135391000;4,940268654226104E-5;5,059062615819733E-5
1514136291000;4,906926293753668E-5;5,039128951515604E-5
1514137191000;4,995674339223651E-5;5,093515631650641E-5
1514138091000;5,0187142056364514E-5;5,0476306354983546E-5
1514138991000;4,95553002066503E-5;4,9799899526559395E-5
1514139891000;4,890251050133165E-5;5,025420484478159E-5
1514140791000;5,107120024184178E-5;5,151682776203123E-5
1514141691000;5,0943210144645774E-5;5,1026846797564316E-5
1514142591000;4,9059841473909045E-5;4,965402286079706E-5
1514143491000;4,940514738228801E-5;5,064296055078247E-5
1514144391000;4,908296644009586E-5;5,024182600740809E-5
