1514050791000;7,508350061496857E-5;7,603624124196854E-5
1514052591000;7,533198761099715E-5;7,57400022566761E-5
1514054391000;7,463623952397881E-5;7,500012139781085E-5
1514056191000;7,446971976502339E-5;7,520490707411426E-5
1514057991000;7,454162735536096E-5;7,561307696889813E-5
1514059791000;7,52432257780599E-5;7,606029174666425E-5
1514061591000;7,62753396854823E-5;7,637325524868224E-5
1514063391000;7,491841409414528E-5;7,597258733842477E-5
1514065191000;7,553454554080444E-5;7,637978850712253E-5
1514066991000;7,665993221206791E-5;7,675247206274757E-5
1514068791000;7,59894461625466E-5;7,716524392264145E-5
1514070591000;7,744485100383061E-5;7,81492983530509E-5
1514072391000;7,784860263022822E-5;7,831082940526944E-5
1514074191000;7,828979998935813E-5;7,890907741998656E-5
1514075991000;7,696849892118873E-5;7,82812056850135E-5
1514077791000;7,758725640523307E-5;7,773747558420343E-5
1514079591000;7,750097557974759E-5;7,791824069436213E-5
1514081391000;7,735079820272437E-5;7,858595663338787E-5
1514083191000;7,871472377506814E-5;7,933400564217055E-5
1514084991000;7,96323758558842E-5;8,006874860340834E-5
1514086791000;7,872334810705167E-5;7,940943354020925E-5
1514088591000;7,951660455179464E-5;7,989429369963124E-5
1514090391000;7,974766094763056E-5;8,020338646342743E-5
1514092191000;8,016036277903573E-5;8,024608356904637E-5
1514093991000;8,061528475836042E-5;8,066549125208858E-5
1514095791000;7,98599978704516E-5;7,996705702182617E-5
1514097591000;7,850937785816766E-5;7,933441642675022E-5
1514099391000;7,943063931021366E-5;8,013207012537282E-5
1514101191000;7,899855455210734E-5;8,00305055710833E-5
1514102991000;7,99877287740728E-5;8,032231114088357E-5
1514104791000;7,955027773302309E-5;7,994700795927279E-5
1514106591000;7,833616660640156E-5;7,90151448746016E-5
1514108391000;7,86990778944128E-5;7,910188675145631E-5
1514110191000;7,846284265163014E-5;7,872025277407667E-5
1514111991000;7,917153815549184E-5;7,982007494734429E-5
1514113791000;7,907562889088998E-5;7,973427046900636E-5
1514115591000;7,8129933651485E-5;7,907172933248723E-5
1514117391000;7,869744234773137E-5;7,93041946293728E-5
1514119191000;7,787102180847824E-5;7,91402703547092E-5
1514120991000;7,819304141585332E-5;7,865363067894153E-5
1514122791000;7,741892532520528E-5;7,866213140641061E-5
1514124591000;7,786049269306312E-5;7,911805737925315E-5
1514126391000;7,764754964478747E-5;7,882823655384866E-5
1514128191000;7,924040716980955E-5;7,958042666033683E-5
1514129991000;7,83026885535516E-5;7,900797719617348E-5
1514131791000;7,790082255544912E-5;7,89235814004281E-5
1514133591000;7,824135323269091E-5;7,945254216343863E-5
1514135391000;7,82610185570504E-5;7,904061618719304E-5
1514137191000;7,682648962530455E-5;7,809936430770602E-5
1514138991000;7,744529897886291E-5;7,76097617096609E-5
1514140791000;7,695043127676895E-5;7,733708003592149E-5
1514142591000;7,605227259059175E-5;7,615286987437083E-5
1514144391000;7,696999636034612E-5;7,712786743895084E-5
1514146191000;7,708568267512849E-5;7,788439167435952E-5
1514147991000;7,610634734209819E-5;7,710457905022111E-5
1514149791000;7,628806166015051E-5;7,731074726562498E-5
1514151591000;7,75627493605335E-5;7,808453118461472E-5
1514153391000;7,745868078105984E-5;7,860683020169587E-5
1514155191000;7,794558065291458E-5;7,890389816342627E-5
